Year,Month,Day,Hour,Minute,Second,HYY_META.UV_B
2011,01,01,00,00,00,0.00033
2011,01,01,00,30,00,0.00032
2011,01,01,01,00,00,0.00033
2011,01,01,01,30,00,0.00034
2011,01,01,02,00,00,0.0003
2011,01,01,02,30,00,0.00029
2011,01,01,03,00,00,0.00033
2011,01,01,03,30,00,0.00027
2011,01,01,04,00,00,0.00028
2011,01,01,04,30,00,0.00029
2011,01,01,05,00,00,0.00028
2011,01,01,05,30,00,0.00032
2011,01,01,06,00,00,0.00031
2011,01,01,06,30,00,0.00029
2011,01,01,07,00,00,0.0003
2011,01,01,07,30,00,0.00032
2011,01,01,08,00,00,0.00032
2011,01,01,08,30,00,0.00031
2011,01,01,09,00,00,0.00069
2011,01,01,09,30,00,0.00236
2011,01,01,10,00,00,0.00565
2011,01,01,10,30,00,0.0105
2011,01,01,11,00,00,0.01495
2011,01,01,11,30,00,0.01649
2011,01,01,12,00,00,0.01612
2011,01,01,12,30,00,0.01412
2011,01,01,13,00,00,0.01222
2011,01,01,13,30,00,0.01051
2011,01,01,14,00,00,0.00706
2011,01,01,14,30,00,0.00377
2011,01,01,15,00,00,0.00168
2011,01,01,15,30,00,0.00062
